#  E (eV)   dos(E)     Int dos(E)
 29.220  0.2640E-83  0.4600E+03
 29.240  0.2640E-83  0.4600E+03
 29.260  0.2640E-83  0.4600E+03
 29.280  0.2640E-83  0.4600E+03
 29.300  0.2640E-83  0.4600E+03
 29.320  0.2640E-83  0.4600E+03
 29.340  0.2640E-83  0.4600E+03
 29.360  0.2640E-83  0.4600E+03
 29.380  0.2640E-83  0.4600E+03
 29.400  0.2640E-83  0.4600E+03
 29.420  0.2640E-83  0.4600E+03
 29.440  0.2640E-83  0.4600E+03
 29.460  0.2640E-83  0.4600E+03
 29.480  0.2640E-83  0.4600E+03
 29.500  0.2640E-83  0.4600E+03
 29.520  0.2640E-83  0.4600E+03
 29.540  0.2640E-83  0.4600E+03
 29.560  0.2640E-83  0.4600E+03
 29.580  0.2640E-83  0.4600E+03
 29.600  0.2640E-83  0.4600E+03
 29.620  0.2640E-83  0.4600E+03
 29.640  0.2640E-83  0.4600E+03
 29.660  0.2640E-83  0.4600E+03
 29.680  0.2640E-83  0.4600E+03
 29.700  0.2640E-83  0.4600E+03
 29.720  0.2640E-83  0.4600E+03
 29.740  0.2640E-83  0.4600E+03
 29.760  0.2640E-83  0.4600E+03
 29.780  0.2640E-83  0.4600E+03
 29.800  0.2640E-83  0.4600E+03
 29.820  0.2640E-83  0.4600E+03
 29.840  0.2640E-83  0.4600E+03
 29.860  0.2640E-83  0.4600E+03
 29.880  0.2640E-83  0.4600E+03
 29.900  0.2640E-83  0.4600E+03
 29.920  0.2640E-83  0.4600E+03
 29.940  0.2640E-83  0.4600E+03
 29.960  0.2640E-83  0.4600E+03
 29.980  0.2640E-83  0.4600E+03
 30.000  0.2640E-83  0.4600E+03
 30.020  0.2640E-83  0.4600E+03
 30.040  0.2640E-83  0.4600E+03
 30.060  0.2640E-83  0.4600E+03
 30.080  0.2640E-83  0.4600E+03
 30.100  0.2640E-83  0.4600E+03
 30.120  0.2640E-83  0.4600E+03
 30.140  0.2640E-83  0.4600E+03
 30.160  0.2640E-83  0.4600E+03
 30.180  0.2640E-83  0.4600E+03
 30.200  0.2640E-83  0.4600E+03
 30.220  0.2640E-83  0.4600E+03
 30.240  0.2640E-83  0.4600E+03
 30.260  0.2640E-83  0.4600E+03
 30.280  0.2640E-83  0.4600E+03
 30.300  0.2640E-83  0.4600E+03
 30.320  0.2640E-83  0.4600E+03
 30.340  0.2640E-83  0.4600E+03
 30.360  0.2640E-83  0.4600E+03
 30.380  0.2640E-83  0.4600E+03
 30.400  0.2640E-83  0.4600E+03
 30.420  0.2640E-83  0.4600E+03
 30.440  0.2640E-83  0.4600E+03
 30.460  0.2640E-83  0.4600E+03
 30.480  0.2640E-83  0.4600E+03
 30.500  0.2640E-83  0.4600E+03
 30.520  0.2640E-83  0.4600E+03
 30.540  0.2640E-83  0.4600E+03
 30.560  0.2640E-83  0.4600E+03
 30.580  0.2640E-83  0.4600E+03
 30.600  0.2640E-83  0.4600E+03
 30.620  0.2640E-83  0.4600E+03
 30.640  0.2640E-83  0.4600E+03
 30.660  0.2640E-83  0.4600E+03
 30.680  0.2640E-83  0.4600E+03
 30.700  0.2640E-83  0.4600E+03
 30.720  0.2640E-83  0.4600E+03
 30.740  0.2640E-83  0.4600E+03
 30.760  0.2640E-83  0.4600E+03
 30.780  0.2640E-83  0.4600E+03
 30.800  0.2640E-83  0.4600E+03
 30.820  0.2640E-83  0.4600E+03
 30.840  0.2640E-83  0.4600E+03
 30.860  0.2640E-83  0.4600E+03
 30.880  0.2640E-83  0.4600E+03
 30.900  0.2640E-83  0.4600E+03
 30.920  0.2640E-83  0.4600E+03
 30.940  0.2640E-83  0.4600E+03
 30.960  0.2640E-83  0.4600E+03
 30.980  0.2640E-83  0.4600E+03
 31.000  0.2640E-83  0.4600E+03
 31.020  0.2640E-83  0.4600E+03
 31.040  0.2640E-83  0.4600E+03
 31.060  0.2640E-83  0.4600E+03
 31.080  0.2640E-83  0.4600E+03
 31.100  0.2640E-83  0.4600E+03
 31.120  0.2640E-83  0.4600E+03
 31.140  0.2640E-83  0.4600E+03
 31.160  0.2640E-83  0.4600E+03
 31.180  0.2640E-83  0.4600E+03
 31.200  0.2640E-83  0.4600E+03
 31.220  0.2640E-83  0.4600E+03
 31.240  0.2640E-83  0.4600E+03
 31.260  0.2640E-83  0.4600E+03
 31.280  0.2640E-83  0.4600E+03
 31.300  0.2640E-83  0.4600E+03
 31.320  0.2640E-83  0.4600E+03
 31.340  0.2640E-83  0.4600E+03
 31.360  0.2640E-83  0.4600E+03
 31.380  0.2640E-83  0.4600E+03
 31.400  0.2640E-83  0.4600E+03
 31.420  0.2640E-83  0.4600E+03
 31.440  0.2640E-83  0.4600E+03
 31.460  0.2640E-83  0.4600E+03
 31.480  0.2640E-83  0.4600E+03
 31.500  0.2640E-83  0.4600E+03
 31.520  0.2640E-83  0.4600E+03
 31.540  0.2640E-83  0.4600E+03
 31.560  0.2640E-83  0.4600E+03
 31.580  0.2640E-83  0.4600E+03
 31.600  0.2640E-83  0.4600E+03
 31.620  0.2640E-83  0.4600E+03
 31.640  0.2640E-83  0.4600E+03
 31.660  0.2640E-83  0.4600E+03
 31.680  0.2640E-83  0.4600E+03
 31.700  0.2640E-83  0.4600E+03
 31.720  0.2640E-83  0.4600E+03
 31.740  0.2640E-83  0.4600E+03
 31.760  0.2640E-83  0.4600E+03
 31.780  0.2640E-83  0.4600E+03
 31.800  0.2640E-83  0.4600E+03
 31.820  0.2640E-83  0.4600E+03
 31.840  0.2640E-83  0.4600E+03
 31.860  0.2640E-83  0.4600E+03
 31.880  0.2640E-83  0.4600E+03
 31.900  0.2640E-83  0.4600E+03
 31.920  0.2640E-83  0.4600E+03
 31.940  0.2640E-83  0.4600E+03
 31.960  0.2640E-83  0.4600E+03
 31.980  0.2640E-83  0.4600E+03
 32.000  0.2640E-83  0.4600E+03
 32.020  0.2640E-83  0.4600E+03
 32.040  0.2640E-83  0.4600E+03
 32.060  0.2640E-83  0.4600E+03
 32.080  0.2640E-83  0.4600E+03
 32.100  0.2640E-83  0.4600E+03
 32.120  0.2640E-83  0.4600E+03
 32.140  0.2640E-83  0.4600E+03
 32.160  0.2640E-83  0.4600E+03
 32.180  0.2640E-83  0.4600E+03
 32.200  0.2640E-83  0.4600E+03
 32.220  0.2640E-83  0.4600E+03
 32.240  0.2640E-83  0.4600E+03
 32.260  0.2640E-83  0.4600E+03
 32.280  0.2640E-83  0.4600E+03
 32.300  0.2640E-83  0.4600E+03
 32.320  0.2640E-83  0.4600E+03
 32.340  0.2640E-83  0.4600E+03
 32.360  0.2640E-83  0.4600E+03
 32.380  0.2640E-83  0.4600E+03
 32.400  0.2640E-83  0.4600E+03
 32.420  0.2640E-83  0.4600E+03
 32.440  0.2640E-83  0.4600E+03
 32.460  0.2640E-83  0.4600E+03
 32.480  0.2640E-83  0.4600E+03
 32.500  0.2640E-83  0.4600E+03
 32.520  0.2640E-83  0.4600E+03
 32.540  0.2640E-83  0.4600E+03
 32.560  0.2640E-83  0.4600E+03
 32.580  0.2640E-83  0.4600E+03
 32.600  0.2640E-83  0.4600E+03
 32.620  0.2640E-83  0.4600E+03
 32.640  0.2640E-83  0.4600E+03
 32.660  0.2640E-83  0.4600E+03
 32.680  0.2640E-83  0.4600E+03
 32.700  0.2640E-83  0.4600E+03
 32.720  0.2640E-83  0.4600E+03
 32.740  0.2640E-83  0.4600E+03
 32.760  0.2640E-83  0.4600E+03
 32.780  0.2640E-83  0.4600E+03
 32.800  0.2640E-83  0.4600E+03
 32.820  0.2640E-83  0.4600E+03
 32.840  0.2640E-83  0.4600E+03
 32.860  0.2640E-83  0.4600E+03
 32.880  0.2640E-83  0.4600E+03
 32.900  0.2640E-83  0.4600E+03
 32.920  0.2640E-83  0.4600E+03
 32.940  0.2640E-83  0.4600E+03
 32.960  0.2640E-83  0.4600E+03
 32.980  0.2640E-83  0.4600E+03
 33.000  0.2640E-83  0.4600E+03
 33.020  0.2640E-83  0.4600E+03
 33.040  0.2640E-83  0.4600E+03
 33.060  0.2640E-83  0.4600E+03
 33.080  0.2640E-83  0.4600E+03
 33.100  0.2640E-83  0.4600E+03
 33.120  0.2640E-83  0.4600E+03
 33.140  0.2640E-83  0.4600E+03
 33.160  0.2640E-83  0.4600E+03
 33.180  0.2640E-83  0.4600E+03
 33.200  0.2640E-83  0.4600E+03
 33.220  0.2640E-83  0.4600E+03
 33.240  0.2640E-83  0.4600E+03
 33.260  0.2640E-83  0.4600E+03
 33.280  0.2640E-83  0.4600E+03
 33.300  0.2640E-83  0.4600E+03
 33.320  0.2640E-83  0.4600E+03
 33.340  0.2640E-83  0.4600E+03
 33.360  0.2640E-83  0.4600E+03
 33.380  0.2640E-83  0.4600E+03
 33.400  0.2640E-83  0.4600E+03
 33.420  0.2640E-83  0.4600E+03
 33.440  0.2640E-83  0.4600E+03
 33.460  0.2640E-83  0.4600E+03
 33.480  0.2640E-83  0.4600E+03
 33.500  0.2640E-83  0.4600E+03
 33.520  0.2640E-83  0.4600E+03
 33.540  0.2640E-83  0.4600E+03
 33.560  0.2640E-83  0.4600E+03
 33.580  0.2640E-83  0.4600E+03
 33.600  0.2640E-83  0.4600E+03
 33.620  0.2640E-83  0.4600E+03
 33.640  0.2640E-83  0.4600E+03
 33.660  0.2640E-83  0.4600E+03
 33.680  0.2640E-83  0.4600E+03
 33.700  0.2640E-83  0.4600E+03
 33.720  0.2640E-83  0.4600E+03
 33.740  0.2640E-83  0.4600E+03
 33.760  0.2640E-83  0.4600E+03
 33.780  0.2640E-83  0.4600E+03
 33.800  0.2640E-83  0.4600E+03
 33.820  0.2640E-83  0.4600E+03
 33.840  0.2640E-83  0.4600E+03
 33.860  0.2640E-83  0.4600E+03
 33.880  0.2640E-83  0.4600E+03
 33.900  0.2640E-83  0.4600E+03
 33.920  0.2640E-83  0.4600E+03
 33.940  0.2640E-83  0.4600E+03
 33.960  0.2640E-83  0.4600E+03
 33.980  0.2640E-83  0.4600E+03
 34.000  0.2640E-83  0.4600E+03
 34.020  0.2640E-83  0.4600E+03
 34.040  0.2640E-83  0.4600E+03
 34.060  0.2640E-83  0.4600E+03
 34.080  0.2640E-83  0.4600E+03
 34.100  0.2640E-83  0.4600E+03
 34.120  0.2640E-83  0.4600E+03
 34.140  0.2640E-83  0.4600E+03
 34.160  0.2640E-83  0.4600E+03
 34.180  0.2640E-83  0.4600E+03
 34.200  0.2640E-83  0.4600E+03
 34.220  0.2640E-83  0.4600E+03
 34.240  0.2640E-83  0.4600E+03
 34.260  0.2640E-83  0.4600E+03
 34.280  0.2640E-83  0.4600E+03
 34.300  0.2640E-83  0.4600E+03
 34.320  0.2640E-83  0.4600E+03
 34.340  0.2640E-83  0.4600E+03
 34.360  0.2640E-83  0.4600E+03
 34.380  0.2640E-83  0.4600E+03
 34.400  0.2640E-83  0.4600E+03
 34.420  0.2640E-83  0.4600E+03
 34.440  0.2640E-83  0.4600E+03
 34.460  0.2640E-83  0.4600E+03
 34.480  0.2640E-83  0.4600E+03
 34.500  0.2640E-83  0.4600E+03
 34.520  0.2640E-83  0.4600E+03
 34.540  0.2640E-83  0.4600E+03
 34.560  0.2640E-83  0.4600E+03
 34.580  0.2640E-83  0.4600E+03
 34.600  0.2640E-83  0.4600E+03
 34.620  0.2640E-83  0.4600E+03
 34.640  0.2640E-83  0.4600E+03
 34.660  0.2640E-83  0.4600E+03
 34.680  0.2640E-83  0.4600E+03
 34.700  0.2640E-83  0.4600E+03
 34.720  0.2640E-83  0.4600E+03
 34.740  0.2640E-83  0.4600E+03
 34.760  0.2640E-83  0.4600E+03
 34.780  0.2640E-83  0.4600E+03
 34.800  0.2640E-83  0.4600E+03
 34.820  0.2640E-83  0.4600E+03
 34.840  0.2640E-83  0.4600E+03
 34.860  0.2640E-83  0.4600E+03
 34.880  0.2640E-83  0.4600E+03
 34.900  0.2640E-83  0.4600E+03
 34.920  0.2640E-83  0.4600E+03
 34.940  0.2640E-83  0.4600E+03
 34.960  0.2640E-83  0.4600E+03
 34.980  0.2640E-83  0.4600E+03
 35.000  0.2640E-83  0.4600E+03
 35.020  0.2640E-83  0.4600E+03
 35.040  0.2640E-83  0.4600E+03
 35.060  0.2640E-83  0.4600E+03
 35.080  0.2640E-83  0.4600E+03
 35.100  0.2640E-83  0.4600E+03
 35.120  0.2640E-83  0.4600E+03
 35.140  0.2640E-83  0.4600E+03
 35.160  0.2640E-83  0.4600E+03
 35.180  0.2640E-83  0.4600E+03
 35.200  0.2640E-83  0.4600E+03
 35.220  0.2640E-83  0.4600E+03
 35.240  0.2640E-83  0.4600E+03
 35.260  0.2640E-83  0.4600E+03
 35.280  0.2640E-83  0.4600E+03
 35.300  0.2640E-83  0.4600E+03
 35.320  0.2640E-83  0.4600E+03
 35.340  0.2640E-83  0.4600E+03
 35.360  0.2640E-83  0.4600E+03
 35.380  0.2640E-83  0.4600E+03
 35.400  0.2640E-83  0.4600E+03
 35.420  0.2640E-83  0.4600E+03
 35.440  0.2640E-83  0.4600E+03
 35.460  0.2640E-83  0.4600E+03
 35.480  0.2640E-83  0.4600E+03
 35.500  0.2640E-83  0.4600E+03
 35.520  0.2640E-83  0.4600E+03
 35.540  0.2640E-83  0.4600E+03
 35.560  0.2640E-83  0.4600E+03
 35.580  0.2640E-83  0.4600E+03
 35.600  0.2640E-83  0.4600E+03
 35.620  0.2640E-83  0.4600E+03
 35.640  0.2640E-83  0.4600E+03
 35.660  0.2640E-83  0.4600E+03
 35.680  0.2640E-83  0.4600E+03
 35.700  0.2640E-83  0.4600E+03
 35.720  0.2640E-83  0.4600E+03
 35.740  0.2640E-83  0.4600E+03
 35.760  0.2640E-83  0.4600E+03
 35.780  0.2640E-83  0.4600E+03
 35.800  0.2640E-83  0.4600E+03
 35.820  0.2640E-83  0.4600E+03
 35.840  0.2640E-83  0.4600E+03
 35.860  0.2640E-83  0.4600E+03
 35.880  0.2640E-83  0.4600E+03
 35.900  0.2640E-83  0.4600E+03
 35.920  0.2640E-83  0.4600E+03
 35.940  0.2640E-83  0.4600E+03
 35.960  0.2640E-83  0.4600E+03
 35.980  0.2640E-83  0.4600E+03
 36.000  0.2640E-83  0.4600E+03
 36.020  0.2640E-83  0.4600E+03
 36.040  0.2640E-83  0.4600E+03
 36.060  0.2640E-83  0.4600E+03
 36.080  0.2640E-83  0.4600E+03
 36.100  0.2640E-83  0.4600E+03
 36.120  0.2640E-83  0.4600E+03
 36.140  0.2640E-83  0.4600E+03
 36.160  0.2640E-83  0.4600E+03
 36.180  0.2640E-83  0.4600E+03
 36.200  0.2640E-83  0.4600E+03
 36.220  0.2640E-83  0.4600E+03
 36.240  0.2640E-83  0.4600E+03
 36.260  0.2640E-83  0.4600E+03
 36.280  0.2640E-83  0.4600E+03
 36.300  0.2640E-83  0.4600E+03
 36.320  0.2640E-83  0.4600E+03
 36.340  0.2640E-83  0.4600E+03
 36.360  0.2640E-83  0.4600E+03
 36.380  0.2640E-83  0.4600E+03
 36.400  0.2640E-83  0.4600E+03
 36.420  0.2640E-83  0.4600E+03
 36.440  0.2640E-83  0.4600E+03
 36.460  0.2640E-83  0.4600E+03
 36.480  0.2640E-83  0.4600E+03
 36.500  0.2640E-83  0.4600E+03
 36.520  0.2640E-83  0.4600E+03
 36.540  0.2640E-83  0.4600E+03
 36.560  0.2640E-83  0.4600E+03
 36.580  0.2640E-83  0.4600E+03
 36.600  0.2640E-83  0.4600E+03
 36.620  0.2640E-83  0.4600E+03
 36.640  0.2640E-83  0.4600E+03
 36.660  0.2640E-83  0.4600E+03
 36.680  0.2640E-83  0.4600E+03
 36.700  0.2640E-83  0.4600E+03
 36.720  0.2640E-83  0.4600E+03
 36.740  0.2640E-83  0.4600E+03
 36.760  0.2640E-83  0.4600E+03
 36.780  0.2640E-83  0.4600E+03
 36.800  0.2640E-83  0.4600E+03
 36.820  0.2640E-83  0.4600E+03
 36.840  0.2640E-83  0.4600E+03
 36.860  0.2640E-83  0.4600E+03
 36.880  0.2640E-83  0.4600E+03
 36.900  0.2640E-83  0.4600E+03
 36.920  0.2640E-83  0.4600E+03
 36.940  0.2640E-83  0.4600E+03
 36.960  0.2640E-83  0.4600E+03
 36.980  0.2640E-83  0.4600E+03
 37.000  0.2640E-83  0.4600E+03
 37.020  0.2640E-83  0.4600E+03
 37.040  0.2640E-83  0.4600E+03
 37.060  0.2640E-83  0.4600E+03
 37.080  0.2640E-83  0.4600E+03
 37.100  0.2640E-83  0.4600E+03
 37.120  0.2640E-83  0.4600E+03
 37.140  0.2640E-83  0.4600E+03
 37.160  0.2640E-83  0.4600E+03
 37.180  0.2640E-83  0.4600E+03
 37.200  0.2640E-83  0.4600E+03
 37.220  0.2640E-83  0.4600E+03
 37.240  0.2640E-83  0.4600E+03
 37.260  0.2640E-83  0.4600E+03
 37.280  0.2640E-83  0.4600E+03
 37.300  0.2640E-83  0.4600E+03
 37.320  0.2640E-83  0.4600E+03
 37.340  0.2640E-83  0.4600E+03
 37.360  0.2640E-83  0.4600E+03
 37.380  0.2640E-83  0.4600E+03
 37.400  0.2640E-83  0.4600E+03
 37.420  0.2640E-83  0.4600E+03
 37.440  0.2640E-83  0.4600E+03
 37.460  0.2640E-83  0.4600E+03
 37.480  0.2640E-83  0.4600E+03
 37.500  0.2640E-83  0.4600E+03
 37.520  0.2640E-83  0.4600E+03
 37.540  0.2640E-83  0.4600E+03
 37.560  0.2640E-83  0.4600E+03
 37.580  0.2640E-83  0.4600E+03
 37.600  0.2640E-83  0.4600E+03
 37.620  0.2640E-83  0.4600E+03
 37.640  0.2640E-83  0.4600E+03
 37.660  0.2640E-83  0.4600E+03
 37.680  0.2640E-83  0.4600E+03
 37.700  0.2640E-83  0.4600E+03
 37.720  0.2640E-83  0.4600E+03
 37.740  0.2640E-83  0.4600E+03
 37.760  0.2640E-83  0.4600E+03
 37.780  0.2640E-83  0.4600E+03
 37.800  0.2640E-83  0.4600E+03
 37.820  0.2640E-83  0.4600E+03
 37.840  0.2640E-83  0.4600E+03
 37.860  0.2640E-83  0.4600E+03
 37.880  0.2640E-83  0.4600E+03
 37.900  0.2640E-83  0.4600E+03
 37.920  0.2640E-83  0.4600E+03
 37.940  0.2640E-83  0.4600E+03
 37.960  0.2640E-83  0.4600E+03
 37.980  0.2640E-83  0.4600E+03
 38.000  0.2640E-83  0.4600E+03
 38.020  0.2640E-83  0.4600E+03
 38.040  0.2640E-83  0.4600E+03
 38.060  0.2640E-83  0.4600E+03
 38.080  0.2640E-83  0.4600E+03
 38.100  0.2640E-83  0.4600E+03
 38.120  0.2640E-83  0.4600E+03
 38.140  0.2640E-83  0.4600E+03
 38.160  0.2640E-83  0.4600E+03
 38.180  0.2640E-83  0.4600E+03
 38.200  0.2640E-83  0.4600E+03
 38.220  0.2640E-83  0.4600E+03
 38.240  0.2640E-83  0.4600E+03
 38.260  0.2640E-83  0.4600E+03
 38.280  0.2640E-83  0.4600E+03
 38.300  0.2640E-83  0.4600E+03
 38.320  0.2640E-83  0.4600E+03
 38.340  0.2640E-83  0.4600E+03
 38.360  0.2640E-83  0.4600E+03
 38.380  0.2640E-83  0.4600E+03
 38.400  0.2640E-83  0.4600E+03
 38.420  0.2640E-83  0.4600E+03
 38.440  0.2640E-83  0.4600E+03
 38.460  0.2640E-83  0.4600E+03
 38.480  0.2640E-83  0.4600E+03
 38.500  0.2640E-83  0.4600E+03
 38.520  0.2640E-83  0.4600E+03
 38.540  0.2640E-83  0.4600E+03
 38.560  0.2640E-83  0.4600E+03
 38.580  0.2640E-83  0.4600E+03
 38.600  0.2640E-83  0.4600E+03
 38.620  0.2640E-83  0.4600E+03
 38.640  0.2640E-83  0.4600E+03
 38.660  0.2640E-83  0.4600E+03
 38.680  0.2640E-83  0.4600E+03
 38.700  0.2640E-83  0.4600E+03
 38.720  0.2640E-83  0.4600E+03
 38.740  0.2640E-83  0.4600E+03
 38.760  0.2640E-83  0.4600E+03
 38.780  0.2640E-83  0.4600E+03
 38.800  0.2640E-83  0.4600E+03
 38.820  0.2640E-83  0.4600E+03
 38.840  0.2640E-83  0.4600E+03
 38.860  0.2640E-83  0.4600E+03
 38.880  0.2640E-83  0.4600E+03
 38.900  0.2640E-83  0.4600E+03
 38.920  0.2640E-83  0.4600E+03
 38.940  0.2640E-83  0.4600E+03
 38.960  0.2640E-83  0.4600E+03
 38.980  0.2640E-83  0.4600E+03
 39.000  0.2640E-83  0.4600E+03
 39.020  0.2640E-83  0.4600E+03
 39.040  0.2640E-83  0.4600E+03
 39.060  0.2640E-83  0.4600E+03
 39.080  0.2640E-83  0.4600E+03
 39.100  0.2640E-83  0.4600E+03
 39.120  0.2640E-83  0.4600E+03
 39.140  0.2640E-83  0.4600E+03
 39.160  0.2640E-83  0.4600E+03
 39.180  0.2640E-83  0.4600E+03
 39.200  0.2640E-83  0.4600E+03
 39.220  0.2640E-83  0.4600E+03
 39.240  0.2640E-83  0.4600E+03
 39.260  0.2640E-83  0.4600E+03
 39.280  0.2640E-83  0.4600E+03
 39.300  0.2640E-83  0.4600E+03
 39.320  0.2640E-83  0.4600E+03
 39.340  0.2640E-83  0.4600E+03
 39.360  0.2640E-83  0.4600E+03
 39.380  0.2640E-83  0.4600E+03
 39.400  0.2640E-83  0.4600E+03
 39.420  0.2640E-83  0.4600E+03
 39.440  0.2640E-83  0.4600E+03
 39.460  0.2640E-83  0.4600E+03
 39.480  0.2640E-83  0.4600E+03
 39.500  0.2640E-83  0.4600E+03
 39.520  0.2640E-83  0.4600E+03
 39.540  0.2640E-83  0.4600E+03
 39.560  0.2640E-83  0.4600E+03
 39.580  0.2640E-83  0.4600E+03
 39.600  0.2640E-83  0.4600E+03
 39.620  0.2640E-83  0.4600E+03
 39.640  0.2640E-83  0.4600E+03
 39.660  0.2640E-83  0.4600E+03
 39.680  0.2640E-83  0.4600E+03
 39.700  0.2640E-83  0.4600E+03
 39.720  0.2640E-83  0.4600E+03
 39.740  0.2640E-83  0.4600E+03
 39.760  0.2640E-83  0.4600E+03
 39.780  0.2640E-83  0.4600E+03
 39.800  0.2640E-83  0.4600E+03
 39.820  0.2640E-83  0.4600E+03
 39.840  0.2640E-83  0.4600E+03
 39.860  0.2640E-83  0.4600E+03
 39.880  0.2640E-83  0.4600E+03
 39.900  0.2640E-83  0.4600E+03
 39.920  0.2640E-83  0.4600E+03
 39.940  0.2640E-83  0.4600E+03
 39.960  0.2640E-83  0.4600E+03
 39.980  0.2640E-83  0.4600E+03
 40.000  0.2640E-83  0.4600E+03
 40.020  0.2640E-83  0.4600E+03
 40.040  0.2640E-83  0.4600E+03
 40.060  0.2640E-83  0.4600E+03
 40.080  0.2640E-83  0.4600E+03
 40.100  0.2640E-83  0.4600E+03
 40.120  0.2640E-83  0.4600E+03
 40.140  0.2640E-83  0.4600E+03
 40.160  0.2640E-83  0.4600E+03
 40.180  0.2640E-83  0.4600E+03
 40.200  0.2640E-83  0.4600E+03
 40.220  0.2640E-83  0.4600E+03
 40.240  0.2640E-83  0.4600E+03
 40.260  0.2640E-83  0.4600E+03
 40.280  0.2640E-83  0.4600E+03
 40.300  0.2640E-83  0.4600E+03
 40.320  0.2640E-83  0.4600E+03
 40.340  0.2640E-83  0.4600E+03
 40.360  0.2640E-83  0.4600E+03
 40.380  0.2640E-83  0.4600E+03
 40.400  0.2640E-83  0.4600E+03
 40.420  0.2640E-83  0.4600E+03
 40.440  0.2640E-83  0.4600E+03
 40.460  0.2640E-83  0.4600E+03
 40.480  0.2640E-83  0.4600E+03
 40.500  0.2640E-83  0.4600E+03
 40.520  0.2640E-83  0.4600E+03
 40.540  0.2640E-83  0.4600E+03
 40.560  0.2640E-83  0.4600E+03
 40.580  0.2640E-83  0.4600E+03
 40.600  0.2640E-83  0.4600E+03
 40.620  0.2640E-83  0.4600E+03
 40.640  0.2640E-83  0.4600E+03
 40.660  0.2640E-83  0.4600E+03
 40.680  0.2640E-83  0.4600E+03
 40.700  0.2640E-83  0.4600E+03
 40.720  0.2640E-83  0.4600E+03
 40.740  0.2640E-83  0.4600E+03
 40.760  0.2640E-83  0.4600E+03
 40.780  0.2640E-83  0.4600E+03
 40.800  0.2640E-83  0.4600E+03
 40.820  0.2640E-83  0.4600E+03
 40.840  0.2640E-83  0.4600E+03
 40.860  0.2640E-83  0.4600E+03
 40.880  0.2640E-83  0.4600E+03
 40.900  0.2640E-83  0.4600E+03
 40.920  0.2640E-83  0.4600E+03
 40.940  0.2640E-83  0.4600E+03
 40.960  0.2640E-83  0.4600E+03
 40.980  0.2640E-83  0.4600E+03
 41.000  0.2640E-83  0.4600E+03
 41.020  0.2640E-83  0.4600E+03
 41.040  0.2640E-83  0.4600E+03
 41.060  0.2640E-83  0.4600E+03
 41.080  0.2640E-83  0.4600E+03
 41.100  0.2640E-83  0.4600E+03
 41.120  0.2640E-83  0.4600E+03
 41.140  0.2640E-83  0.4600E+03
 41.160  0.2640E-83  0.4600E+03
 41.180  0.2640E-83  0.4600E+03
 41.200  0.2640E-83  0.4600E+03
 41.220  0.2640E-83  0.4600E+03
 41.240  0.2640E-83  0.4600E+03
 41.260  0.2640E-83  0.4600E+03
 41.280  0.2640E-83  0.4600E+03
 41.300  0.2640E-83  0.4600E+03
 41.320  0.2640E-83  0.4600E+03
 41.340  0.2640E-83  0.4600E+03
 41.360  0.2640E-83  0.4600E+03
 41.380  0.2640E-83  0.4600E+03
 41.400  0.2640E-83  0.4600E+03
 41.420  0.2640E-83  0.4600E+03
 41.440  0.2640E-83  0.4600E+03
 41.460  0.2640E-83  0.4600E+03
 41.480  0.2640E-83  0.4600E+03
 41.500  0.2640E-83  0.4600E+03
 41.520  0.2640E-83  0.4600E+03
 41.540  0.2640E-83  0.4600E+03
 41.560  0.2640E-83  0.4600E+03
 41.580  0.2640E-83  0.4600E+03
 41.600  0.2640E-83  0.4600E+03
 41.620  0.2640E-83  0.4600E+03
 41.640  0.2640E-83  0.4600E+03
 41.660  0.2640E-83  0.4600E+03
 41.680  0.2640E-83  0.4600E+03
 41.700  0.2640E-83  0.4600E+03
 41.720  0.2640E-83  0.4600E+03
 41.740  0.2640E-83  0.4600E+03
 41.760  0.2640E-83  0.4600E+03
 41.780  0.2640E-83  0.4600E+03
 41.800  0.2640E-83  0.4600E+03
 41.820  0.2640E-83  0.4600E+03
 41.840  0.2640E-83  0.4600E+03
 41.860  0.2640E-83  0.4600E+03
 41.880  0.2640E-83  0.4600E+03
 41.900  0.2640E-83  0.4600E+03
 41.920  0.2640E-83  0.4600E+03
 41.940  0.2640E-83  0.4600E+03
 41.960  0.2640E-83  0.4600E+03
 41.980  0.2640E-83  0.4600E+03
 42.000  0.2640E-83  0.4600E+03
 42.020  0.2640E-83  0.4600E+03
 42.040  0.2640E-83  0.4600E+03
 42.060  0.2640E-83  0.4600E+03
 42.080  0.2640E-83  0.4600E+03
 42.100  0.2640E-83  0.4600E+03
 42.120  0.2640E-83  0.4600E+03
 42.140  0.2640E-83  0.4600E+03
 42.160  0.2640E-83  0.4600E+03
 42.180  0.2640E-83  0.4600E+03
 42.200  0.2640E-83  0.4600E+03
 42.220  0.2640E-83  0.4600E+03
 42.240  0.2640E-83  0.4600E+03
 42.260  0.2640E-83  0.4600E+03
 42.280  0.2640E-83  0.4600E+03
 42.300  0.2640E-83  0.4600E+03
 42.320  0.2640E-83  0.4600E+03
 42.340  0.2640E-83  0.4600E+03
 42.360  0.2640E-83  0.4600E+03
 42.380  0.2640E-83  0.4600E+03
 42.400  0.2640E-83  0.4600E+03
 42.420  0.2640E-83  0.4600E+03
 42.440  0.2640E-83  0.4600E+03
 42.460  0.2640E-83  0.4600E+03
 42.480  0.2640E-83  0.4600E+03
 42.500  0.2640E-83  0.4600E+03
